OrderId,Price,DeliveryDate,OrderDate,StoreID,DriverID
798,105.14,2026-02-24 09:00:00,2026-02-21 00:00:00,16,6
799,660.74,2025-08-10 06:00:00,2025-08-07 00:00:00,34,6
800,1199.23,2024-10-31 05:00:00,2024-10-29 02:00:00,17,6
801,350.07,2024-03-08 05:00:00,2024-03-06 02:00:00,28,6
802,280.91,2025-06-10 11:00:00,2025-06-08 23:00:00,3,6
803,701.34,2025-11-16 04:00:00,2025-11-12 16:00:00,6,6
804,377.22,2024-10-26 00:00:00,2024-10-24 20:00:00,21,6
805,829.17,2024-10-04 03:00:00,2024-10-01 00:00:00,38,6
806,332.13,2024-03-20 18:00:00,2024-03-18 15:00:00,36,6
807,1181.54,2024-10-27 19:00:00,2024-10-26 16:00:00,50,6
808,1312.66,2024-12-27 11:00:00,2024-12-24 03:00:00,31,6
809,1009.17,2025-01-31 16:00:00,2025-01-28 14:00:00,31,6
810,1092.42,2025-03-12 11:00:00,2025-03-11 00:00:00,13,6
811,878.32,2024-09-16 17:00:00,2024-09-13 15:00:00,30,6
812,59.69,2024-09-06 16:00:00,2024-09-05 12:00:00,9,6
813,822.52,2024-03-05 02:00:00,2024-03-03 16:00:00,43,6
814,280.09,2025-11-30 18:00:00,2025-11-28 07:00:00,12,6
815,1288.15,2025-09-20 08:00:00,2025-09-19 04:00:00,47,6
816,881.64,2024-03-12 16:00:00,2024-03-09 10:00:00,4,6
817,1435.81,2024-08-29 18:00:00,2024-08-28 11:00:00,7,6
818,1371.72,2025-09-30 03:00:00,2025-09-27 15:00:00,24,6
819,517.88,2024-12-16 23:00:00,2024-12-14 13:00:00,50,6
820,398.62,2024-06-29 22:00:00,2024-06-27 11:00:00,2,6
821,569.9,2025-10-17 00:00:00,2025-10-14 15:00:00,38,6
822,344.36,2024-11-20 10:00:00,2024-11-17 02:00:00,14,6
823,653.56,2025-05-15 08:00:00,2025-05-12 03:00:00,7,6
824,1401.39,2025-01-24 10:00:00,2025-01-23 08:00:00,20,6
825,1326.58,2024-03-01 00:00:00,2024-02-26 12:00:00,48,6
826,572.22,2025-09-19 22:00:00,2025-09-17 16:00:00,2,6
827,987.17,2024-09-17 13:00:00,2024-09-14 01:00:00,19,6
828,918.61,2026-04-02 23:00:00,2026-04-01 15:00:00,32,6
829,344.34,2025-06-30 06:00:00,2025-06-26 20:00:00,9,6
830,1146.4,2025-12-21 07:00:00,2025-12-18 02:00:00,12,6
831,295.79,2024-12-20 17:00:00,2024-12-18 13:00:00,25,7
832,324.6,2025-08-19 23:00:00,2025-08-16 14:00:00,14,7
833,872.25,2024-12-17 17:00:00,2024-12-15 16:00:00,9,7
834,691.38,2025-07-13 01:00:00,2025-07-10 00:00:00,17,7
835,471.72,2025-09-02 18:00:00,2025-09-01 09:00:00,40,7
836,632.8,2025-10-07 02:00:00,2025-10-03 23:00:00,2,7
837,82.54,2024-09-16 11:00:00,2024-09-14 09:00:00,47,7
838,887.36,2024-06-20 19:00:00,2024-06-17 18:00:00,16,7
839,892.68,2024-03-04 03:00:00,2024-03-03 02:00:00,3,7
840,1325.07,2025-12-19 13:00:00,2025-12-18 02:00:00,46,7
841,863.41,2024-02-24 13:00:00,2024-02-23 05:00:00,36,7
842,1180.11,2026-02-16 11:00:00,2026-02-14 00:00:00,22,7
843,242.84,2025-07-21 21:00:00,2025-07-19 09:00:00,22,7
844,1107.01,2026-01-11 08:00:00,2026-01-10 04:00:00,23,7
845,291.56,2024-09-05 16:00:00,2024-09-03 10:00:00,7,7
846,670.51,2025-12-31 10:00:00,2025-12-28 08:00:00,8,7
847,588.92,2025-08-10 04:00:00,2025-08-06 16:00:00,39,7
848,434.88,2025-10-14 04:00:00,2025-10-12 18:00:00,31,7
849,1455.25,2025-07-25 06:00:00,2025-07-24 04:00:00,50,7
850,1295.96,2025-11-09 14:00:00,2025-11-06 03:00:00,14,7
851,519.56,2025-06-27 17:00:00,2025-06-25 14:00:00,17,7
852,268.22,2024-04-01 08:00:00,2024-03-30 06:00:00,11,7
853,679.79,2025-07-25 23:00:00,2025-07-24 11:00:00,4,7
854,631.85,2026-02-18 10:00:00,2026-02-16 03:00:00,18,7
855,1007.1,2026-03-25 03:00:00,2026-03-23 01:00:00,6,7
856,1047.84,2024-03-17 06:00:00,2024-03-15 03:00:00,47,7
857,1345.63,2026-03-08 11:00:00,2026-03-06 02:00:00,30,7
858,574.1,2025-09-16 05:00:00,2025-09-13 19:00:00,44,7
859,1311.39,2025-11-09 07:00:00,2025-11-07 00:00:00,30,7
860,266.15,2025-01-07 13:00:00,2025-01-05 01:00:00,14,7
861,464.79,2024-07-19 08:00:00,2024-07-16 07:00:00,32,7
862,340.29,2024-07-30 12:00:00,2024-07-28 06:00:00,44,7
863,693.83,2025-07-13 05:00:00,2025-07-11 00:00:00,5,7
864,502.91,2024-08-26 02:00:00,2024-08-23 18:00:00,41,7
865,280.0,2025-09-23 09:00:00,2025-09-20 00:00:00,32,7
866,297.31,2025-10-16 08:00:00,2025-10-14 22:00:00,11,7
867,234.08,2026-02-05 19:00:00,2026-02-02 11:00:00,6,7
868,1108.55,2024-11-19 05:00:00,2024-11-16 18:00:00,33,7
869,1014.7,2025-08-31 23:00:00,2025-08-28 17:00:00,29,7
870,860.2,2025-05-10 17:00:00,2025-05-09 13:00:00,17,7
871,262.46,2024-09-07 18:00:00,2024-09-04 06:00:00,31,7
872,827.59,2024-06-08 18:00:00,2024-06-05 13:00:00,21,7
873,136.88,2025-06-27 09:00:00,2025-06-25 23:00:00,21,7
874,22.19,2024-10-08 07:00:00,2024-10-05 19:00:00,7,7
875,947.95,2026-03-19 13:00:00,2026-03-16 10:00:00,39,7
876,1279.88,2024-07-26 19:00:00,2024-07-25 14:00:00,19,7
877,36.13,2026-04-16 23:00:00,2026-04-15 16:00:00,19,7
878,62.41,2026-01-19 13:00:00,2026-01-18 03:00:00,19,7
879,1102.16,2024-10-28 15:00:00,2024-10-26 10:00:00,41,7
880,335.97,2026-01-16 08:00:00,2026-01-13 07:00:00,35,7
881,449.86,2025-12-11 22:00:00,2025-12-08 20:00:00,43,7
882,1188.01,2024-06-15 12:00:00,2024-06-13 03:00:00,17,7
883,582.67,2024-12-15 10:00:00,2024-12-14 03:00:00,50,7
884,997.99,2024-03-29 21:00:00,2024-03-28 09:00:00,4,7
885,509.52,2025-11-09 12:00:00,2025-11-08 02:00:00,46,7
886,937.99,2025-05-27 03:00:00,2025-05-25 15:00:00,1,8
887,318.73,2024-05-16 20:00:00,2024-05-14 08:00:00,40,8
888,1225.26,2024-09-19 13:00:00,2024-09-17 06:00:00,46,8
889,356.72,2024-11-22 16:00:00,2024-11-19 11:00:00,42,8
890,1326.87,2024-08-27 05:00:00,2024-08-24 00:00:00,14,8
891,69.16,2025-03-05 00:00:00,2025-03-02 20:00:00,4,8
892,1467.57,2024-03-22 21:00:00,2024-03-20 09:00:00,30,8
893,570.54,2024-09-14 23:00:00,2024-09-11 12:00:00,8,8
894,57.45,2024-09-13 17:00:00,2024-09-10 16:00:00,17,8
895,115.78,2025-01-07 23:00:00,2025-01-06 15:00:00,9,8
896,60.21,2025-06-24 09:00:00,2025-06-21 22:00:00,9,8
897,157.99,2024-06-24 22:00:00,2024-06-22 16:00:00,9,8
898,966.75,2025-11-26 20:00:00,2025-11-24 12:00:00,5,8
899,642.42,2025-01-22 21:00:00,2025-01-20 09:00:00,24,8
900,948.65,2026-03-13 22:00:00,2026-03-10 10:00:00,14,8
901,1400.8,2024-05-09 16:00:00,2024-05-06 13:00:00,31,8
902,502.6,2025-02-04 19:00:00,2025-02-03 09:00:00,19,8
903,128.09,2024-09-30 23:00:00,2024-09-28 17:00:00,35,8
904,759.62,2024-04-06 23:00:00,2024-04-05 22:00:00,31,8
905,971.38,2026-02-14 10:00:00,2026-02-12 01:00:00,26,8
906,363.54,2024-03-29 20:00:00,2024-03-27 11:00:00,33,8
907,32.55,2024-05-04 03:00:00,2024-04-30 16:00:00,14,8
908,1413.18,2025-01-03 04:00:00,2024-12-31 00:00:00,43,8
909,298.09,2024-09-28 04:00:00,2024-09-27 03:00:00,50,8
910,1207.61,2026-01-29 23:00:00,2026-01-27 19:00:00,6,8
911,910.52,2026-01-20 17:00:00,2026-01-18 14:00:00,45,8
912,711.12,2024-10-10 15:00:00,2024-10-08 13:00:00,25,8
913,624.39,2024-07-19 07:00:00,2024-07-16 03:00:00,46,8
914,788.19,2024-10-25 23:00:00,2024-10-22 13:00:00,35,8
915,151.99,2025-02-13 00:00:00,2025-02-09 16:00:00,41,8
916,1221.26,2025-07-26 01:00:00,2025-07-23 22:00:00,38,8
917,332.73,2025-06-11 08:00:00,2025-06-08 05:00:00,39,8
918,22.87,2026-04-10 22:00:00,2026-04-07 11:00:00,2,8
919,1336.61,2024-02-29 01:00:00,2024-02-27 13:00:00,12,8
920,776.84,2026-03-13 00:00:00,2026-03-10 17:00:00,43,8
921,1053.84,2024-09-27 20:00:00,2024-09-24 12:00:00,35,8
922,125.84,2025-03-17 10:00:00,2025-03-15 03:00:00,48,8
923,1382.71,2025-05-01 22:00:00,2025-04-29 19:00:00,12,8
924,1383.33,2025-09-02 01:00:00,2025-08-29 23:00:00,28,8
925,199.6,2025-12-29 10:00:00,2025-12-26 00:00:00,14,8
926,782.59,2025-03-12 22:00:00,2025-03-11 17:00:00,47,8
927,1041.62,2024-11-14 07:00:00,2024-11-13 01:00:00,28,8
928,1243.4,2025-09-21 21:00:00,2025-09-19 17:00:00,36,8
929,852.02,2025-12-26 08:00:00,2025-12-25 07:00:00,23,8
930,438.61,2025-05-23 11:00:00,2025-05-21 09:00:00,18,8
931,1203.16,2024-10-10 09:00:00,2024-10-07 04:00:00,42,8
932,927.11,2024-08-01 08:00:00,2024-07-29 23:00:00,10,8
933,249.66,2024-11-28 05:00:00,2024-11-26 00:00:00,15,8
934,590.71,2025-03-14 16:00:00,2025-03-11 08:00:00,2,8
935,1188.47,2026-01-28 22:00:00,2026-01-26 16:00:00,22,8
936,1011.15,2024-02-26 20:00:00,2024-02-24 14:00:00,36,8
937,1245.93,2024-07-15 21:00:00,2024-07-13 18:00:00,26,8
938,868.57,2024-11-13 22:00:00,2024-11-11 15:00:00,29,8
939,1078.29,2025-09-02 10:00:00,2025-08-29 23:00:00,46,8
940,238.69,2025-03-21 18:00:00,2025-03-18 06:00:00,39,8
941,884.98,2025-02-08 05:00:00,2025-02-06 02:00:00,40,9
942,1394.73,2024-06-16 13:00:00,2024-06-15 03:00:00,3,9
943,1332.5,2024-03-16 22:00:00,2024-03-15 11:00:00,5,9
944,1454.68,2025-08-17 02:00:00,2025-08-14 00:00:00,13,9
945,1322.99,2026-03-09 11:00:00,2026-03-07 10:00:00,8,9
946,800.0,2025-12-06 08:00:00,2025-12-05 04:00:00,8,9
947,1039.02,2024-07-11 14:00:00,2024-07-10 08:00:00,39,9
948,20.07,2025-12-31 19:00:00,2025-12-30 07:00:00,8,9
949,933.95,2025-01-18 00:00:00,2025-01-16 17:00:00,19,9
950,1227.02,2024-09-19 16:00:00,2024-09-17 15:00:00,12,9
951,1367.63,2025-07-17 06:00:00,2025-07-13 18:00:00,9,9
952,105.67,2024-05-27 11:00:00,2024-05-25 01:00:00,46,9
953,1106.25,2026-01-25 06:00:00,2026-01-22 01:00:00,9,9
954,990.03,2026-03-17 06:00:00,2026-03-14 05:00:00,42,9
955,1036.16,2024-04-15 14:00:00,2024-04-14 05:00:00,49,9
956,936.55,2024-02-22 15:00:00,2024-02-19 09:00:00,30,9
957,1133.33,2024-09-28 11:00:00,2024-09-27 03:00:00,31,9
958,1299.2,2024-05-19 14:00:00,2024-05-17 03:00:00,50,9
959,1275.55,2024-03-03 02:00:00,2024-03-01 00:00:00,50,9
960,133.12,2025-10-22 05:00:00,2025-10-21 03:00:00,39,9
961,299.65,2025-03-01 14:00:00,2025-02-26 04:00:00,47,9
962,950.07,2025-05-22 18:00:00,2025-05-21 06:00:00,26,9
963,606.33,2024-07-31 10:00:00,2024-07-30 01:00:00,42,9
964,801.55,2026-03-02 07:00:00,2026-02-27 01:00:00,36,9
965,487.07,2024-02-19 10:00:00,2024-02-17 00:00:00,43,9
966,980.86,2025-11-08 15:00:00,2025-11-05 08:00:00,43,9
967,444.71,2026-02-22 08:00:00,2026-02-21 01:00:00,24,9
968,655.74,2024-05-28 20:00:00,2024-05-25 18:00:00,13,9
969,449.92,2026-04-06 23:00:00,2026-04-03 20:00:00,15,9
970,188.71,2025-08-19 06:00:00,2025-08-17 04:00:00,9,9
971,907.52,2024-08-01 14:00:00,2024-07-30 02:00:00,27,9
972,443.42,2025-12-16 10:00:00,2025-12-13 03:00:00,1,9
973,956.62,2024-03-18 22:00:00,2024-03-17 13:00:00,20,9
974,213.36,2024-04-07 20:00:00,2024-04-05 13:00:00,27,9
975,117.81,2025-05-15 00:00:00,2025-05-12 21:00:00,9,9
976,1215.19,2024-07-07 15:00:00,2024-07-06 03:00:00,41,9
977,104.68,2024-08-11 21:00:00,2024-08-08 11:00:00,15,9
978,149.11,2025-08-04 09:00:00,2025-08-02 07:00:00,18,9
979,1285.54,2025-01-12 03:00:00,2025-01-10 23:00:00,29,9
980,1379.21,2025-09-14 04:00:00,2025-09-11 19:00:00,27,9
981,638.3,2024-06-12 09:00:00,2024-06-11 00:00:00,35,9
982,661.17,2025-05-25 16:00:00,2025-05-23 06:00:00,46,9
983,1116.88,2024-12-08 19:00:00,2024-12-06 09:00:00,7,9
984,1454.44,2025-10-28 19:00:00,2025-10-26 10:00:00,5,9
985,529.19,2026-02-25 05:00:00,2026-02-23 23:00:00,37,9
986,1230.81,2024-04-09 19:00:00,2024-04-07 11:00:00,32,9
987,422.04,2024-11-22 12:00:00,2024-11-19 07:00:00,45,9
988,326.67,2024-12-02 04:00:00,2024-11-30 17:00:00,8,9
989,67.51,2024-12-17 07:00:00,2024-12-13 20:00:00,6,9
990,185.54,2025-09-16 03:00:00,2025-09-14 01:00:00,38,9
991,548.72,2025-03-18 12:00:00,2025-03-16 06:00:00,37,9
992,444.59,2025-12-25 16:00:00,2025-12-22 11:00:00,37,9
993,963.3,2024-11-07 15:00:00,2024-11-04 08:00:00,23,9
994,558.96,2025-03-30 21:00:00,2025-03-28 17:00:00,31,9
995,1083.27,2024-08-08 07:00:00,2024-08-06 04:00:00,37,9
996,235.24,2026-04-03 00:00:00,2026-04-02 00:00:00,19,477
997,502.87,2026-04-27 00:00:00,2026-04-26 00:00:00,2,62
998,707.63,2026-04-20 00:00:00,2026-04-19 00:00:00,35,94
999,1348.52,2026-04-14 00:00:00,2026-04-13 00:00:00,14,63
1000,443.12,,2026-04-13 00:00:00,15,496
